# ./mat_gen --rows 10 --cols 10 
# Version = 1.0.2, Revision date = 15-Oct-2019
matrix 10 10
0.813161970495	0.325485274813	0.982018166213	0.955862588229	0.797146709541	0.420529000191	0.113069953915	0.436598181462	0.2549739267	0.238032379764	
0.65911901121	0.627455992916	0.588397498982	0.507016230611	0.240625905451	0.45018484185	0.444759399837	0.724369467573	0.9628282124	0.699748371122	
0.956763856093	0.139093410754	0.291805652572	0.247718734782	0.161066608578	0.591294413242	0.489266746905	0.966931618735	0.356219725384	0.0890276222904	
0.0390762202624	0.169381695413	0.414512897569	0.0210943864757	0.125244283641	0.211659606645	0.441623387133	0.238314238022	0.648257788573	0.696597313833	
0.476346617786	0.307376799782	0.324053306749	0.0647441167686	0.814393030859	0.564679212666	0.514928959084	0.259152430696	0.289048680239	0.477757171485	
0.958900801818	0.245812536332	0.616850582704	0.25070645439	0.493531271579	0.777917191283	0.842000868098	0.98279801895	0.744848810018	0.198220593481	
0.0718256407752	0.78392503028	0.36760228936	0.48633853881	0.805019417221	0.492846573001	0.69799814592	0.246642803888	0.731160811489	0.346255934027	
0.943240118187	0.207507429275	0.653632734275	0.267293424936	0.272251546044	0.468025764668	0.831972637601	0.787180505594	0.72717819583	0.12102131784	
0.264937676613	0.686078997648	0.366833854172	0.881788259783	0.936785452504	0.860365126217	0.659705451066	0.778786320602	0.843163144702	0.404554260617	
0.977006914083	0.914988785943	0.188479290897	0.344609203443	0.401327324752	0.993498708584	0.83745577691	0.0993254702069	0.240141512472	0.568616587933	
end
