# ./mat_gen --rows 20 --cols 20 
# Version = 1.0.2, Revision date = 15-Oct-2019
matrix 20 20
0.730098363818	0.0845482056423	0.237742288149	0.858582631153	0.887157453172	0.855400641847	0.980306555508	0.326516166481	0.60351744462	0.314713825618	0.448973467783	0.0119152250755	0.173813091206	0.155840405801	0.823056494269	0.181619922715	0.0975506231643	0.899322127876	0.390281508393	0.885102107136	
0.251835137257	0.329325121049	0.148248221329	0.696463616424	0.611147593526	0.669655083525	0.763949264662	0.706974846174	0.151580619696	0.0268357587172	0.708797414186	0.88167898398	0.111383964359	0.9465397028	0.740261615133	0.998541417997	0.801940344647	0.720568170641	0.325057584012	0.405457789267	
0.0352819957935	0.774031052261	0.417373014343	0.209095087465	0.929871458528	0.240429508612	0.39071501018	0.0274220816919	0.139751636488	0.780996519039	0.912524189294	0.391586773746	0.110321639623	0.0607724101566	0.088050390169	0.721469233614	0.730427494147	0.851999655297	0.428444079789	0.882008113843	
0.878835414014	0.137241493974	0.763687097823	0.990219378839	0.0837811967748	0.50394871249	0.988760796836	0.885721541888	0.224516883131	0.313818380848	0.291179330689	0.25979887939	0.0878494331091	0.708552345498	0.468893966856	0.0177208916367	0.948981854575	0.859608977502	0.0451429737942	0.0887334910635	
0.640605496541	0.957667163088	0.480320265275	0.750927136629	0.0184395732444	0.568370655444	0.472396370243	0.748867067857	0.420370310741	0.900840450498	0.630875181701	0.299205724755	0.0380819444722	0.394562279058	0.289425103594	0.121863141713	0.898510992014	0.278185899965	0.00758468313496	0.123027875145	
0.592004281279	0.29876401429	0.382826754536	0.679853714388	0.00731635978786	0.851720721857	0.69757460649	0.956298214829	0.71132969936	0.742717580284	0.0450317058922	0.3519351959	0.700384743372	0.525351971167	0.102862332064	0.718824317082	0.0937226266105	0.575258702773	0.467691384939	0.514092937817	
0.476099152805	0.0985665661742	0.813298662572	0.514181097743	0.493128845698	0.102723766166	0.636044239456	0.391639837712	0.380909666596	0.643628923056	0.514667713323	0.972913947875	0.942392937812	0.897494468325	0.652767662263	0.949709298066	0.749215190182	0.350342268753	0.906007512894	0.460544889542	
0.0930598490374	0.951039219252	0.812480085442	0.793444592875	0.476391190419	0.915342417972	0.512268909957	0.570113817495	0.490601120745	0.979960294897	0.0842067548466	0.966700274016	0.0785268610709	0.897505417884	0.480881371294	0.571655707234	0.00022918405022	0.116925610749	0.963295545412	0.381138850647	
0.760554534272	0.477963258735	0.354052798522	0.702947472084	0.375457726594	0.00682046078463	0.65265677015	0.124672916776	0.357162730003	0.558664283044	0.585217806317	0.450222579041	0.509703502296	0.39769789176	0.243667171916	0.986094692715	0.313040309731	0.755936081873	0.556208510211	0.803641430942	
0.73589637677	0.640415265523	0.770341704493	0.814423238307	0.537920683407	0.251223075786	0.386078945541	0.538149867457	0.368148687001	0.349374490953	0.91928871857	0.128703221273	0.827337750153	0.273341517091	0.831650693822	0.202795476747	0.280161978342	0.484307463972	0.327468393523	0.637324708811	
