# ./mat_gen --rows 9 --cols 9 
# Version = 1.0.2, Revision date = 15-Oct-2019
matrix 9 9
0.799537086766	0.32781392584	0.536276874848	0.052757190565	0.683085843307	0.114829123074	0.0562375975103	0.251969159698	0.383058677606	
0.998924083076	0.0566715784635	0.763120053226	0.63385791687	0.0974472514807	0.902810879006	0.446324717461	0.0546853458763	0.846936022792	
0.628304343963	0.499861351913	0.935703589551	0.0797673981077	0.251154461527	0.883342274876	0.198835328314	0.997577963861	0.6253984918	
0.933482326071	0.324649659137	0.80683453698	0.186208331113	0.124186745903	0.13464846282	0.722485206426	0.176943936933	0.817734306128	
0.837314329966	0.233181534444	0.0697034658257	0.220373007571	0.23210561752	0.126375044755	0.983493060797	0.865963534855	0.223822296701	
0.886303939804	0.312288252317	0.278507642578	0.733239962129	0.940592596745	0.778368994956	0.668943551681	0.0203599948531	0.0295234564829	
0.552285826557	0.219195323167	0.0271014203444	0.177684318357	0.152677649238	0.351751079947	0.984518855337	0.338885980816	0.475937825849	
0.119167318157	0.0613711867767	0.652881763248	0.936901624751	0.898685517208	0.886063298157	0.00660509057651	0.119058524314	0.118168915211	
0.132980135797	0.102551585111	0.984132450532	0.356802432498	0.98885552538	0.296420702383	0.635310075542	0.72209548751	0.237013299129	
end
