# ./mat_gen --rows 12 --cols 12 
# Version = 1.0.2, Revision date = 15-Oct-2019
matrix 12 12
0.18093669097	0.692531279145	0.557082508484	0.752637671657	0.373859334911	0.551248380705	0.612515989976	0.182433290492	0.339836001089	0.654072016316	0.285922379832	0.70924713775	
0.709986267476	0.89405425633	0.845031613412	0.974021978199	0.0283289337663	0.637611597608	0.429282102934	0.451954738913	0.381398163448	0.306369630763	0.562438163703	0.24214870168	
0.939668092849	0.164616379498	0.245966548215	0.0975861852512	0.946811655977	0.871563644554	0.982402203596	0.127748346947	0.564094923699	0.539484712081	0.88038601907	0.937954259076	
0.0907330923205	0.492902009046	0.120387549568	0.430569093875	0.146974025363	0.4063099294	0.139816231159	0.856960292839	0.30036418573	0.984847845037	0.830982271038	0.328693119496	
0.622459442645	0.260264373971	0.780647858875	0.00385760562674	0.566634004734	0.343086022578	0.246006307772	0.506302097582	0.507702402541	0.491972856453	0.603888283299	0.454514058053	
0.363536501007	0.58629048643	0.582262405465	0.927631424706	0.125775198511	0.46264842407	0.865585683782	0.216508291297	0.955550433581	0.985973233351	0.647077385172	0.102524458478	
0.39228316275	0.786893616797	0.959484751783	0.692647348946	0.771741461834	0.790467022821	0.0213404684427	0.394200904478	0.0507313963262	0.801988327784	0.398058510571	0.617365401526	
0.145074349896	0.644064818343	0.123667499108	0.652776752903	0.136037674796	0.727555782407	0.107290810955	0.499574175803	0.313846268837	0.689553216421	0.427205600509	0.439621467814	
0.152201640491	0.292791284291	0.656129759111	0.107752074072	0.278764517642	0.303207144282	0.210276533016	0.671047680858	0.0901007610793	0.169761284799	0.363695029339	0.861842223379	
0.96022830762	0.385035498247	0.256043127857	0.010959703946	0.187023825565	0.654101638428	0.628325105937	0.332098175926	0.298166456771	0.751992605511	0.984874929294	0.434204132033	
0.479548387918	0.0921657397841	0.933778308301	0.793394657221	0.781718956671	0.36098390881	0.233016124569	0.933920597627	0.653775193102	0.889145884146	0.0416726716988	0.932539711209	
0.192353028428	0.251949204715	0.603587391602	0.282453789973	0.42171048998	0.967282421406	0.144296013352	0.3819387976	0.352317919653	0.400339141674	0.392898502011	0.539341745684	
end
