# ./mat_gen --rows 10 --cols 10 
# Version = 1.0.2, Revision date = 15-Oct-2019
matrix 10 10
0.591324380409	0.827621874785	0.600295316242	0.853617173551	0.441485338584	0.617971857366	0.854346638478	0.68616244322	0.396813292241	0.543514576528	
0.845152382201	0.884554642665	0.0501656611684	0.651617355948	0.736215398524	0.473944609274	0.165097585025	0.596044234278	0.310757756378	0.975127311412	
0.441635892001	0.956872784047	0.900238657324	0.469550128779	0.267611817116	0.10565664531	0.763257057296	0.97329457848	0.710946722287	0.0797150056249	
0.142190824329	0.30227110223	0.907336880875	0.742486140571	0.155888275782	0.348822218994	0.360457997937	0.0102349142592	0.0349846622138	0.757271290644	
0.553749490787	0.880137044881	0.641825933308	0.603915152421	0.531754400363	0.378041331367	0.0778597616953	0.696851985854	0.97408556611	0.388617518539	
0.671979297265	0.415721458111	0.345490302586	0.572217954123	0.88527158689	0.613102120167	0.677874599899	0.648528644186	0.586396698182	0.388821322186	
0.728243649811	0.728587522976	0.691092424882	0.635580530686	0.471073663547	0.846980701129	0.984402750146	0.83153166195	0.857215615389	0.0193874123597	
0.588802952594	0.410965106176	0.89952445724	0.230628885436	0.0148802585969	0.431278857603	0.608670217268	0.0927400207579	0.128130843457	0.582755783378	
0.481357539762	0.800110140722	0.998477241489	0.826847842348	0.372328094846	0.883748828379	0.439949962515	0.0502026947449	0.532277472565	0.0263466606971	
0.439024017397	0.260521122376	0.754934183673	0.130116441813	0.896101653062	0.226007847221	0.977097143408	0.880504403208	0.0575395087048	0.834312758797	
end
